GeoAreaName;GeoAreaCode;Type of product;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Bosnia and Herzegovina;0;NFO;;;;;;;;;;;;;;;;1001933;962818;960634;1129463;1501237;800498;855069;
Bosnia and Herzegovina;0;NMA;;;;;;;;;;;;;;;;868611;1019039;1074950;1105914;1147482;1004065;976363;
Bosnia and Herzegovina;0;NMC;;;;;;;;;;;;;;;;8752863;10155134;8277915;8274565;9341782;10391236;11391978;
Bosnia and Herzegovina;0;NMM;;;;;;;;;;;;;;;;9961015;11544016;9653949;9585274;10270696;11203837;11855036;
Bosnia and Herzegovina;0;ONT;;;;;;;;;;;;;;;;0;0;0;0;0;-1;0;
Bosnia and Herzegovina;0;PET;;;;;;;;;;;;;;;;1759363;1953908;1910661;1820276;1682665;1594564;1727616;
Bosnia and Herzegovina;0;WCH;;;;;;;;;;;;;;;;8893;9964;9270;9965;12099;9169;8966;
Bosnia and Herzegovina;0;WOD;;;;;;;;;;;;;;;;1839354;1848219;1679193;1923073;2141197;2134671;1891504;
Botswana;0;ALP;48398489;57272849;61706338;62574088;56719807;58292973;76859666;71963654;73619421;52086487;58590992;58874831;53909606;58468996;56211126;45416441;44902654;46228026;48974332;47110839;34043761;35841211;36911388
Botswana;0;BIM;7826465;7473381;6644738;6426173;6516062;6825272;6915601;6854033;7190279;7733698;8308705;8118707;7257366;6970386;5937628;6078687;5670438;4538177;4896218;4632546;4781887;4959739;5008756
Botswana;0;COL;968000;953000;978000;844000;930000;1002000;979000;843000;913000;738000;932000;669000;1363000;1429000;1518000;1843000;1668600;1991000;2165025;1806646;1370860;1417156;1435525
Botswana;0;CPR;151216;152385;189948;194782;165278;197264;218122;176849;200941;252481;243764;329050;203135;143875;242154;225548;234147;163264;357449;245954;607472;475992;482810
Botswana;0;CRO;584261;502194;638221;469362;490000;501517;519489;572131;628935;650959;776810;694013;728971;837981;847383;908485;894873;827660;980203;1023044;1171343;1085162;1106333
Botswana;0;FEO;109120;145187;157927;97001;100601;107764;109590;139820;171285;136618;198226;187431;144891;156231;119344;142247;141333;110474;87624;150903;151344;158052;164895
Botswana;0;FOF;968000;953000;978000;844000;930000;1002000;979000;843000;913000;738000;932000;669000;1363000;1429000;1518000;1844563;1668600;1991000;2165025;1806646;1370860;1417156;1435525
Botswana;0;GAS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;0
Botswana;0;GBO;6567409;6292291;5286920;5229298;5324298;5585298;5634369;5558746;5810535;6256807;6704867;6490470;5717119;5387446;4240313;4352791;3933660;2939246;2911961;2676073;2344276;2753381;2793662
Botswana;0;MEO;4786590;5205007;6287886;7405276;6565694;9193534;9387882;8036256;10198181;9589479;9105245;7371451;8288216;9998268;7730251;5737459;5030610;3885388;3885952;3719175;653824;682768;717754
Botswana;0;NFO;4677469;5059820;6129960;7308275;6465093;9085769;9278293;7896435;10026895;9452861;8907019;7184019;8143324;9842037;7610907;5595212;4889277;3774914;3798327;3568272;502480;524716;552860
Botswana;0;NMA;30116791;37097728;40228062;42485767;35311094;35109188;48211913;47352006;46279318;25018726;31123603;32363829;29159063;32156381;34951143;29481937;29620506;32402147;34470981;33546220;23975860;25383947;26274552
Botswana;0;NMC;3192892;4805607;5404492;3494766;5816995;4647237;10078792;6580039;6927519;7036464;7056798;6978147;5966310;6026361;3973878;287677;347378;217311;217093;219140;225111;239423;248397
Botswana;0;NMM;33309683;41903334;45632554;45980533;41128088;39756425;58290705;53932045;53206837;32055190;38180401;39341976;35125373;38182742;38925021;29769614;29967884;32619458;34688073;33765359;24200971;25623370;26522949
Botswana;0;WCH;1159;1125;1064;707;783;1567;1083;1071;1300;3419;2754;3412;4640;5406;5751;4732;621;3878;1478;1402;2731;2858;2919
Botswana;0;WOD;522421;525386;528586;532024;535702;539626;542538;545236;548568;570031;580511;601761;603501;595678;602027;587131;607137;604129;645126;686072;656065;642346;623032
Brazil;0;ALP;2408258443;2468751491;2513005141;2642646895;2700137534;2700810573;2892316755;3117786879;3371979519;3398331769;3626934927;4176836897;4250489392;4290669346;4243609513;4234190602;4183324722;4310577956;4231358264;4255951451;4307227811;4260899793;4274216312
Brazil;0;BIM;1625572217;1696343737;1758287186;1925909574;1959207655;1951085182;2053450959;2196162279;2397187647;2425553603;2523838746;2601405221;2593437373;2712535357;2683674273;2724185105;2703542751;2803812312;2740755514;2800696103;2833750497;2779211721;2776076764
Brazil;0;COL;20040000;18654000;18156000;18139000;19487000;19954000;19280000;20829000;21923000;18171000;21324000;23441000;23102000;26635000;28288000;28302000;26508000;26025874;25823541;24268671;21546913;22896399;22600698
Brazil;0;CPR;363935168;407580624;411566596;479163645;480489988;469756327;518605122;596169745;680708252;681908832;723076682;748717611;761704389;830735288;820054803;853297719;808895203;904965374;868706071;917073979;938468682;890668964;896933403
Brazil;0;CRO;468971540;480368399;502467247;553174886;561777398;563526299;623692730;708233315;819880513;840324290;876239858;904396877;881108196;934960545;916785839;923147462;927269347;941759438;914815013;930702212;933267008;904659452;907035534
Brazil;0;FEO;40234745;32764339;32178030;42273542;32194476;38011338;57995081;70249762;56598718;55613949;56313504;119505477;65297141;-19750694;58841727;51895363;36769180;56122201;47790817;33619022;24812575;25460850;25055956
Brazil;0;FOF;99142827;99391616;100148952;100664911;109802463;112843025;112192082;117737700;123171112;117923487;124010432;130142095;136151231;151287576;160544647;156221908;149582333;146096061;142581100;142792233;139266335;142149659;140035184
Brazil;0;GAS;6557827;8306616;10287952;10606911;13081463;13867025;14511082;14687700;17595112;14195487;19087432;18322095;21702231;25764576;28275647;27976908;24004333;25257187;24161559;24013562;22056422;22367569;22046274
Brazil;0;GBO;648611905;672012200;703955395;741125767;773478830;783431887;778808004;755760795;764759070;775070222;790706748;802853116;796012483;798085499;800870727;812117959;822880921;811304185;808195611;813521851;825758254;848390224;837662815
Brazil;0;MEO;118313210;115948707;104069332;115218347;119206897;120220867;148727186;179255711;171653654;179994111;179034503;250146543;205669682;135928570;223672537;222796626;218582116;225713104;224158482;217087229;213671835;223144046;227491655
Brazil;0;NFO;78078465;83184368;71891302;72944805;87012420;82209529;90732105;109005949;115054936;124380161;122721000;130641066;140372540;155679264;164830810;170901263;181812936;169590903;176367665;183468207;188859260;197683196;202435698
Brazil;0;NMA;26996956;25987984;27033594;29472025;32971217;29542830;30259292;35146572;34524264;27634996;29024125;66773205;68353323;69831025;71893322;67485591;70119257;65783267;65520343;66623888;66034964;69057930;69887073
Brazil;0;NMC;534372252;531866540;527061428;482393222;497375764;508773200;564872250;596925998;649982599;650383841;754297966;1101870649;1222896422;1197108488;1074440484;1044938005;1024716498;1010712165;1004184092;1002463522;1038564606;1031400433;1045686374
Brazil;0;NMM;561369209;557854524;554095022;511865248;530346982;538316030;595131542;632072570;684506863;678018837;783322091;1168643854;1291249744;1266939513;1146333807;1112423597;1094835754;1076495432;1069704436;1069087410;1104599570;1100458363;1115573446
Brazil;0;PET;72545000;72431000;71705000;71919000;77234000;79022000;78401000;82221000;83653000;85557000;83599000;88379000;91347000;98888000;103981000;99943000;99070000;94813000;92596000;94510000;95663000;96885691;95388212
Brazil;0;WCH;809675;824439;813036;763518;806980;806570;882099;948485;973107;1036759;1024198;1063744;1112181;1123776;1103010;979946;997454;1054383;1000762;976744;924900;944753;950663
Brazil;0;WOD;143243929;135558075;139484912;151681758;142654460;133564099;131463004;135049939;130866705;127213500;132791261;144373874;153500125;147630248;144859893;134642020;143499826;144728933;148038057;138421317;135331654;134548327;133494348
British Indian Ocean Territory;0;ALP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
British Indian Ocean Territory;0;BIM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
British Indian Ocean Territory;0;WCH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
British Virgin Islands;0;ALP;40174;46693;49246;54482;55403;59466;63598;65361;67532;67618;75570;77402;77680;81883;83906;86329;87657;67869;92066;73435;69083;74455;75407
British Virgin Islands;0;BIM;3054;3874;4126;5863;4383;4446;4479;4441;4412;3106;4092;6546;7728;11606;11629;10034;10338;4043;34159;16870;13307;16010;16493
British Virgin Islands;0;FEO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
British Virgin Islands;0;MEO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
British Virgin Islands;0;NFO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
British Virgin Islands;0;NMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
British Virgin Islands;0;NMC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
British Virgin Islands;0;NMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
British Virgin Islands;0;WCH;43;837;1062;2771;1262;1295;1308;1251;1202;1201;1201;1200;1196;1203;1205;1200;1192;1192;1192;1192;1122;1190;1220
British Virgin Islands;0;WOD;3011;3037;3064;3092;3121;3151;3171;3190;3210;1905;2891;5346;6532;10403;10424;8834;9146;2851;32967;15678;12185;14820;15273
Brunei Darussalam;0;ALP;5638592;6053438;6165276;6016447;6166947;5497900;6046279;6179181;7190029;6609699;7549965;9375837;7494798;9393133;8634299;8468447;7135107;10206850;7169561;5784176;-567511;-446831;-322536
Brunei Darussalam;0;BIM;254660;279173;266941;278713;256246;265161;256349;236835;224830;225853;237837;213262;252659;253601;292988;252565;272447;267707;308663;311632;294698;342428;349493
Brunei Darussalam;0;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brunei Darussalam;0;CPR;1997;1982;2159;2510;2822;3623;3479;3635;3698;3771;4048;4353;4598;4136;4289;4971;4503;4526;4759;4626;5404;5528;5612
Brunei Darussalam;0;CRO;126420;144045;138643;141890;129229;131406;125554;112200;116327;119451;132985;117213;129441;137300;175847;152941;171216;170205;197075;200022;194265;246777;252094
Brunei Darussalam;0;FEO;0;118971;179911;77506;92607;0;122367;70565;74389;75018;58870;169078;115094;140416;103271;182430;188094;505582;311874;95650;92607;93709;97247
Brunei Darussalam;0;FOF;2109428;2150005;2002882;2321074;2328255;2215357;2286865;3046812;3405777;2988051;2801525;3471742;3250592;2624259;3018948;2311327;2347893;2765203;3210673;2550604;3552130;3569386;3600245
Brunei Darussalam;0;GAS;1679328;1580105;1497707;1798877;1773850;1741612;1858923;2304812;2507777;2186051;2372525;2781742;2738592;2214259;2570948;1988327;2047893;2561203;2712613;2302428;2067025;2072512;2088120
Brunei Darussalam;0;GBO;30129;32376;31005;32754;26514;26614;25928;25771;26897;24433;24644;18181;17669;17295;17698;19786;19699;18351;16434;15980;16016;10290;10346
Brunei Darussalam;0;MEO;0;123284;182947;79524;94762;0;125762;73522;77650;83012;55018;175298;120216;149142;112151;191417;193653;511993;310527;83988;80640;80769;83917
Brunei Darussalam;0;NFO;0;4313;3037;2018;2155;0;3395;2957;3261;7994;-3852;6220;5122;8726;8880;8988;5559;6412;-1347;-11662;-11967;-12940;-13331
Brunei Darussalam;0;NMA;0;8556;37154;35859;24435;0;23787;32861;22720;23685;36709;48716;60077;33368;42941;29782;35891;140378;439621;93711;92811;95731;99080
Brunei Darussalam;0;NMC;3153375;3060449;3166513;2863582;2964621;2820160;2654707;2210843;2826912;2673230;3941659;4656985;3018085;5204688;4302803;4798807;3391626;5296516;1787935;2910981;2344704;2435668;2535854
Brunei Darussalam;0;NMM;3153375;3069005;3203667;2899441;2989056;2820160;2678494;2243704;2849632;2696915;3978368;4705700;3078163;5238056;4345744;4828590;3427517;5436894;2227557;3004691;2437515;2531399;2634934
Brunei Darussalam;0;PET;430100;569900;505175;522197;554405;473745;427942;742000;898000;802000;429000;690000;512000;410000;448000;323000;300000;204000;498060;248176;1485105;1496874;1512125
Brunei Darussalam;0;WCH;6607;7505;6924;7871;9189;7937;7931;7180;7167;6194;7380;7444;11475;11994;9451;9392;21208;19122;21544;22041;20444;21157;21748
Brunei Darussalam;0;WOD;89506;93266;88210;93688;88492;95581;93458;88050;70742;72005;68779;66071;89476;82876;85703;65475;55821;55503;68851;68964;58570;58677;59692
Bulgaria;0;ALP;100927172;;;;;;;;;;;;;;135992555;152893092;;139198896;142793183;143921463;141629514;156802566;
Bulgaria;0;BIM;15068132;18556072;19278877;15992449;22409009;17123334;17195723;13377389;20041706;15928703;19051506;17843993;16456220;18078203;20216970;19549751;19086644;21620156;22387057;21880859;18255547;22671647;
Bulgaria;0;COL;29697697;30298743;29506744;31734863;30730530;28980408;30068657;33211682;33744839;30223513;32298429;40235284;35506342;30194705;;;31983743;35162709;31061895;28522688;22878547;29149889;
Bulgaria;0;CPR;3492555;4762018;5448543;3221194;6269365;4843193;4619801;2563488;5881000;5310001;6638968;6914376;6014952;8005888;8673514;7739465;7771180;8320137;8974533;9804092;7469937;9825368;
Bulgaria;0;CRO;7022588;8597353;8154540;6984009;10203908;6393121;6813960;5044410;7716817;5487304;6405269;6248075;5533386;5289764;6855602;6939229;5745665;7937070;7810487;6870017;6182164;8172620;
Bulgaria;0;FEO;;;;;;;;;;-187537;-523599;-313102;-243852;;;;;;;;;;
Bulgaria;0;FOF;36164796;36737497;36104911;38491103;37457461;36602224;37994299;41212816;;;38481963;46190651;41610081;36598932;38685138;43674483;39160551;42585238;37980375;35676818;29796025;36959889;
Bulgaria;0;GAS;2497631;2569785;2416858;2340914;2601540;2849757;2948860;2895786;2700788;1880370;1944547;2290426;2066313;2214606;;;2551377;2592116;2444840;;;;
Bulgaria;0;GBO;2816598;3556505;3425059;3025805;3061675;3064695;2795072;2620581;2675538;2594154;3419080;2476402;2503251;2441829;2858330;2624146;2911758;2999389;3040296;2800593;2732086;2667244;
Bulgaria;0;MEO;25125024;;;;;;;;;;;28718470;29136343;29133760;29071708;32017648;31589732;31602883;32631977;33812902;35126488;33078124;
Bulgaria;0;NMA;;;;;28540;-134253;;314128;;;280215;;;;;;;;;2633863;2106992;2654904;
Bulgaria;0;NMC;20053906;19931940;20652561;23120510;30826452;36553995;44836334;50632371;54916792;37596282;34288306;39941203;40646489;39683235;47217754;57361764;44435847;42844091;48796263;51456749;57471607;62525207;
Bulgaria;0;NMM;25756490;27693108;29169857;31218417;39275493;46262785;52966744;58704539;;;;;;;50015611;59638717;46603688;45480559;51795559;54323990;60049920;65809149;
Bulgaria;0;ONT;-5;-43;0;0;0;0;0;0;0;0;0;22;0;41;;;0;0;0;39818;43613;49575;
Bulgaria;0;PET;6577589;6338970;6520576;6539625;6549466;7443793;7665214;7544734;7252987;5930904;5737296;5535127;5653867;5892061;5844461;6531901;6552386;6858491;6322425;6528601;6281182;7142859;
Bulgaria;0;WCH;59453;64857;73134;74636;67603;80192;83591;69131;;;;;;;56875;49683;57687;61282;79236;68733;51298;46835;
Bulgaria;0;WOD;1724930;1526871;2082041;2638204;2779266;2683345;2768825;2719558;;;;;;;2161450;2457585;2876076;2779931;3087405;3004206;2553460;2659182;
Burkina Faso;0;ALP;37551565;41901920;41748069;51682157;51021920;58202266;57713305;58352086;68614806;68390879;79013555;79881943;89984631;93754857;93155827;93699039;89942336;104667129;101918813;101964844;109001408;108180099;110603191
Burkina Faso;0;BIM;33415783;38616056;38672102;45616212;44629854;50925652;52112761;49365421;57504696;54403549;59655345;56361559;63074917;64533258;64164791;63501529;66144528;64450397;69855444;71116412;73369100;70920891;71562094
Burkina Faso;0;CPR;8052552;11386412;11509119;13073277;10967986;13706749;13864973;11312182;16118340;13259696;16427125;13368394;17536889;17906381;17048642;15810197;17025927;15420180;18384787;18473591;19502342;17324275;17574664
Burkina Faso;0;CRO;4140372;5605745;5647609;6083834;5430781;6794444;6951961;5913975;8158481;7238950;8634576;7702818;9565631;9940451;9682143;9509155;10194975;9327540;10982968;11356917;11753850;10751318;10987382
Burkina Faso;0;FEO;54689;69846;59886;74421;81458;59051;0;101202;119334;90402;143109;141940;252433;292105;325452;206222;364474;322107;303443;116007;116341;121504;126757
Burkina Faso;0;GBO;15746223;16152436;16588845;21443398;21921238;22410135;22910345;23422137;23944356;24481623;25029900;25590927;26165012;26754168;27353560;27968882;28598457;29242767;29903101;30576702;31266502;31860514;32326752
Burkina Faso;0;MEO;256257;148931;133745;170040;172054;135944;89443;407643;2345571;5020072;9608690;13608415;12833369;14529833;16420687;16446381;17682185;21263892;24159036;23173333;28049306;29319269;30876713
Burkina Faso;0;NFO;201569;79085;73859;95619;90596;76892;89443;306440;2226236;4929671;9465581;13466475;12580936;14237728;16095236;16240158;17317711;20941785;23855593;23057326;27932964;29197765;30749957
Burkina Faso;0;NMA;91293;129659;167442;192535;217938;194199;7400;170700;143998;168423;218959;192389;259014;299491;269809;302184;388886;335762;330220;177213;171635;181939;188626
Burkina Faso;0;NMC;2855837;1750299;1878341;4494086;4707958;5298525;5102892;6688093;7018711;7177885;7691930;7656885;11091216;11251200;9433258;9958877;2207973;13674326;2291898;2318840;2249504;2391526;2480013
Burkina Faso;0;NMM;2947130;1879958;2045783;4686620;4925896;5492723;5110292;6858794;7162709;7346308;7910889;7849274;11350231;11550691;9703067;10261062;2596859;14010088;2622118;2496053;2421139;2573465;2668639
Burkina Faso;0;WCH;20519;15838;16405;17055;20230;29465;32509;33409;34095;49844;61477;72929;76935;80523;83177;90411;100596;125978;138550;150996;176049;182998;186799
Burkina Faso;0;WOD;5456117;5455625;4910125;4998648;6289619;7984859;8352973;8683718;9249424;9373436;9502266;9626491;9730450;9851735;9997270;10122884;10224572;10333932;10446038;10558205;10670357;10801785;10486498
Burundi;0;ALP;11784721;14328685;14914755;16389019;16813324;17577807;18253014;17627712;17932454;17537740;18291621;19860838;17885496;21765363;19062992;18768502;18934462;20076460;22155738;22931090;22826218;22868516;23171949
Burundi;0;BIM;11114335;13390967;13762742;13894264;14198338;14234702;14497980;14861502;15191306;15666550;16213031;16324434;13617066;17548472;16337055;16439518;17246725;17419021;19032931;19320149;19076388;18928422;19085301
Burundi;0;COL;4088;6816;6977;4580;4643;4871;9762;7489;9764;11352;13111;7973;19641;15530;11384;3970;19987;15385;12028;25564;19779;25290;25247
Burundi;0;CPR;1851165;2047688;2136608;2078856;2098897;2124397;2082810;2163509;2195789;2242265;2304521;2294129;2367532;3251419;3041597;3306038;3688841;3393186;3850134;4357516;4170303;4007688;4098318
Burundi;0;CRO;4026571;4350106;4616283;4592751;4692968;4491479;4562896;4670911;4769736;4915495;5099213;4972524;4821405;7176854;6301576;6204633;6426000;6117218;7310386;7753146;7661245;7327242;7476945
